"","ID","cohorte","stimulus","word_freq","pseudoword_type","lexicality","length","display_condition","rt","accuracy","time_of_each_apparition","time_of_each_disparition"
"74","01IJ2z","dyslexic_children","qhoto",0,5,"pseudoword",5,15,1445.06600004761,1,"1799169.134,1799235.763,1799302.509,1799369.138,1799435.677,1799502.519,1799568.879,1799635.672,1799702.511,1799769.134,1799835.752,1799902.459,1799969.127,1800035.753,1800102.478,1800169.129,1800235.749,1800302.492,1800369.118,1800435.641,1800502.487,1800568.864","1799202.491,1799269.144,1799335.754,1799402.496,1799469.142,1799535.659,1799602.411,1799669.122,1799735.764,1799802.467,1799869.104,1799935.754,1800002.493,1800068.939,1800135.761,1800202.482,1800269.129,1800335.747,1800402.499,1800469.101,1800535.73,1800602.39"
"75","01IJ2z","dyslexic_children","dizarre",0,5,"pseudoword",7,10,1640.08199985698,1,"2157697.318,2157797.488,2157897.527,2157997.47,2158097.47,2158197.308,2158297.507,2158397.506,2158497.508,2158597.485,2158697.326,2158797.44,2158897.481,2158997.488,2159097.456,2159197.493,2159297.499","2157747.443,2157847.45,2157947.485,2158047.478,2158147.464,2158247.435,2158347.493,2158447.514,2158547.481,2158647.464,2158747.431,2158847.453,2158947.475,2159047.479,2159147.489,2159247.3"
"76","01IJ2z","dyslexic_children","annoncer",3,0,"word",8,15,1187.98499985691,1,"1830735.415,1830802.145,1830868.786,1830935.268,1831002.148,1831068.778,1831135.412,1831202.162,1831268.772,1831335.405,1831401.942,1831468.725,1831535.421,1831602.138,1831668.782,1831735.392,1831802.144,1831868.792","1830768.772,1830835.427,1830901.999,1830968.793,1831035.448,1831102.178,1831168.789,1831235.415,1831302.147,1831368.777,1831435.253,1831502.142,1831568.789,1831635.411,1831702.153,1831768.777,1831835.402,1831902.159"
"77","01IJ2z","dyslexic_children","hier",4,0,"word",4,15,1788.91899990453,1,"1789469.181,1789535.875,1789602.612,1789669.242,1789735.868,1789802.596,1789869.239,1789935.647,1790002.512,1790069.21,1790135.872,1790202.568,1790269.24,1790335.86,1790402.587,1790469.168,1790535.868,1790602.599,1790669.228,1790735.852,1790802.587,1790869.213,1790935.694,1791002.496,1791069.234,1791135.856,1791202.614","1789502.53,1789569.242,1789635.878,1789702.615,1789769.232,1789835.864,1789902.593,1789969.176,1790035.873,1790102.6,1790169.248,1790235.873,1790302.578,1790369.238,1790435.635,1790502.53,1790569.235,1790635.863,1790702.597,1790769.238,1790835.866,1790902.593,1790969.14,1791035.855,1791102.549,1791169.223,1791235.842"
"78","01IJ2z","dyslexic_children","geste",3,0,"word",5,15,922.732999857049,1,"2098198.167,2098264.693,2098331.517,2098398.054,2098464.566,2098531.439,2098598.139,2098664.759,2098731.502,2098798.14,2098864.692,2098931.5,2098997.998,2099064.756","2098231.499,2098298.159,2098364.758,2098431.284,2098498.1,2098564.755,2098631.503,2098698.161,2098764.771,2098831.527,2098898.149,2098964.547,2099031.519,2099098.036"
"79","01IJ2z","dyslexic_children","serrer",3,0,"word",6,15,862.587000047788,1,"1833968.613,1834035.355,1834102.091,1834168.754,1834235.377,1834302.121,1834368.767,1834435.258,1834502.098,1834568.76,1834635.372,1834702.119,1834768.751","1834002.039,1834068.745,1834135.381,1834202.135,1834268.736,1834335.38,1834402.136,1834468.708,1834535.387,1834602.118,1834668.754,1834735.376,1834802.11"
"80","01IJ2z","dyslexic_children","desu",0,4,"pseudoword",4,10,1796.07599985693,0,"1873668.324,1873768.297,1873868.306,1873968.325,1874068.329,1874168.324,1874268.31,1874368.275,1874468.08,1874568.253,1874668.307,1874768.314,1874868.305,1874968.048,1875068.314,1875168.321,1875268.3,1875368.302","1873718.231,1873818.329,1873918.146,1874018.305,1874118.159,1874218.316,1874318.276,1874418.124,1874518.188,1874618.302,1874718.306,1874818.202,1874918.318,1875018.206,1875118.314,1875218.203,1875318.306,1875418.309"
"81","01IJ2z","dyslexic_children","croire",4,0,"word",6,10,1255.49199995212,1,"2232900.808,2233000.759,2233100.759,2233200.788,2233300.719,2233400.828,2233500.833,2233600.743,2233700.756,2233800.711,2233900.748,2234000.756,2234100.771","2232950.787,2233050.777,2233150.818,2233250.859,2233350.784,2233450.79,2233550.821,2233650.776,2233750.782,2233850.791,2233950.825,2234050.764,2234150.828"
"82","01IJ2z","dyslexic_children","mériter",3,0,"word",7,0.01,1212.07099990454,1,"2484431.529",""
"83","01IJ2z","dyslexic_children","pluie",3,0,"word",5,10,861.177999904845,1,"2270150.422,2270250.435,2270350.432,2270450.442,2270550.43,2270650.363,2270750.434,2270850.434,2270950.449","2270200.426,2270300.352,2270400.426,2270500.422,2270600.431,2270700.422,2270800.386,2270900.425,2271000.45"
"84","01IJ2z","dyslexic_children","racheter",2,0,"word",8,10,1341.35200004769,1,"2044315.348,2044415.381,2044515.362,2044615.374,2044715.373,2044815.346,2044915.36,2045015.374,2045115.194,2045215.339,2045315.36,2045415.214,2045515.374,2045615.362","2044365.347,2044465.323,2044565.356,2044665.487,2044765.232,2044865.343,2044965.222,2045065.204,2045165.27,2045265.274,2045365.318,2045465.314,2045565.371"
"85","01IJ2z","dyslexic_children","déqêcher",0,5,"pseudoword",8,0.01,1131.0530000478,1,"2341099.647",""
"86","01IJ2z","dyslexic_children","tuot",0,1,"pseudoword",4,15,972.651999952272,1,"2321616.648,2321683.264,2321749.885,2321816.623,2321883.248,2321949.878,2322016.63,2322083.264,2322149.879,2322216.63,2322283.244,2322349.881,2322416.636,2322483.146,2322549.97","2321649.918,2321716.656,2321783.263,2321849.89,2321916.659,2321983.13,2322049.986,2322116.649,2322183.256,2322249.973,2322316.619,2322383.249,2322449.974,2322516.579,2322583.261"
"87","01IJ2z","dyslexic_children","pertre",0,6,"pseudoword",6,15,1675.40400004759,0,"2119531.296,2119597.773,2119664.334,2119731.271,2119797.92,2119864.479,2119931.291,2119997.929,2120064.46,2120131.079,2120197.865,2120264.439,2120331.279,2120397.934,2120464.453,2120531.105,2120597.918,2120664.387,2120731.056,2120797.902,2120864.462,2120931.293,2120997.917,2121064.395,2121131.29,2121197.72","2119564.412,2119631.084,2119697.915,2119764.469,2119831.287,2119897.907,2119964.47,2120031.278,2120097.893,2120164.396,2120231.19,2120297.914,2120364.441,2120431.081,2120497.683,2120564.399,2120631.274,2120697.707,2120764.451,2120831.282,2120897.913,2120964.414,2121031.291,2121097.907,2121164.381"
"88","01IJ2z","dyslexic_children","autel",1,0,"word",5,10,1972.63400000008,1,"1767902.866,1768002.832,1768102.86,1768202.749,1768302.858,1768402.827,1768502.78,1768602.794,1768702.766,1768802.814,1768902.849,1769002.836,1769102.881,1769202.731,1769302.753,1769402.797,1769502.841,1769602.786,1769702.792,1769802.815","1767952.89,1768052.812,1768152.62,1768252.836,1768352.894,1768452.809,1768552.857,1768652.531,1768752.937,1768852.793,1768952.773,1769052.846,1769152.61,1769252.792,1769352.791,1769452.764,1769552.801,1769652.622,1769752.83,1769852.833"
"89","01IJ2z","dyslexic_children","grâce",2,0,"word",5,0.01,2777.76499990467,1,"2360282.835",""
"90","01IJ2z","dyslexic_children","euro",1,0,"word",4,15,2512.72100004763,1,"2022048.979,2022115.608,2022182.307,2022248.999,2022315.627,2022382.316,2022448.984,2022515.427,2022582.356,2022648.988,2022715.617,2022782.332,2022848.963,2022915.609,2022982.111,2023048.919,2023115.6,2023182.283,2023248.809,2023315.477,2023382.312,2023448.973,2023515.406,2023582.254,2023648.963,2023715.597,2023782.282,2023848.965,2023915.595,2023982.327,2024048.935,2024115.576,2024182.359,2024248.96,2024315.6,2024382.31,2024448.98,2024515.474","2022082.35,2022148.996,2022215.62,2022282.353,2022348.984,2022415.608,2022482.144,2022548.926,2022615.602,2022682.353,2022748.992,2022815.608,2022882.367,2022948.986,2023015.416,2023082.322,2023148.976,2023215.505,2023282.078,2023348.776,2023415.605,2023482.124,2023548.799,2023615.571,2023682.55,2023748.983,2023815.605,2023882.334,2023948.962,2024015.438,2024082.401,2024148.937,2024215.594,2024282.297,2024348.957,2024415.603,2024482.176,2024548.749"
"91","01IJ2z","dyslexic_children","déragner",0,1,"pseudoword",8,0.01,2845.25900000008,1,"2012665.741",""
"92","01IJ2z","dyslexic_children","remettre",4,0,"word",8,0.01,888.857999857049,1,"2001682.542",""
"93","01IJ2z","dyslexic_children","humeur",2,0,"word",6,15,812.869999904651,1,"2372832.73,2372899.27,2372966.08,2373032.728,2373099.373,2373166.06,2373232.725,2373299.285,2373366.079,2373432.714,2373499.307,2373566.086,2373632.547","2372866.072,2372932.727,2372999.287,2373066.078,2373132.56,2373199.286,2373266.089,2373332.719,2373399.365,2373466.083,2373532.702,2373599.453"
"94","01IJ2z","dyslexic_children","bonseur",0,2,"pseudoword",7,10,1784.80499990471,1,"2072781.795,2072881.779,2072981.796,2073081.797,2073181.576,2073281.806,2073381.77,2073481.79,2073581.701,2073681.584,2073781.792,2073881.793,2073981.827,2074081.756,2074181.594,2074281.796,2074381.79,2074481.812","2072831.788,2072931.785,2073031.793,2073131.795,2073231.717,2073331.788,2073431.678,2073531.58,2073631.777,2073731.656,2073831.786,2073931.776,2074031.777,2074131.806,2074231.707,2074331.768,2074431.779,2074531.798"
"95","01IJ2z","dyslexic_children","flèche",2,0,"word",6,10,1354.99599990458,1,"2010799.104,2010899.117,2010999.091,2011099.096,2011199.113,2011299.098,2011399.045,2011499.12,2011599.071,2011698.882,2011799.1,2011899.036,2011999.119,2012099.071","2010848.89,2010949.112,2011049.116,2011149.122,2011249.097,2011348.839,2011449.115,2011549.105,2011649.068,2011749.091,2011848.873,2011949.107,2012049.097,2012149.099"
"96","01IJ2z","dyslexic_children","gaix",0,6,"pseudoword",4,15,2410.53599990462,1,"2049232.064,2049298.637,2049365.282,2049432.034,2049498.703,2049565.31,2049632.06,2049698.676,2049765.341,2049831.854,2049898.685,2049965.332,2050032.047,2050098.705,2050165.384,2050232.044,2050298.701,2050365.152,2050431.858,2050498.478,2050565.373,2050632.033,2050698.68,2050765.352,2050831.86,2050898.616,2050965.285,2051032.019,2051098.683,2051165.286,2051232.015,2051298.664,2051365.108,2051432.006,2051498.625,2051565.209,2051631.985","2049265.3,2049331.811,2049398.68,2049465.314,2049532.053,2049598.679,2049665.326,2049732.071,2049798.698,2049865.331,2049932.042,2049998.694,2050065.403,2050132.052,2050198.64,2050265.284,2050331.823,2050398.498,2050465.151,2050531.866,2050598.675,2050665.251,2050732.043,2050798.685,2050865.089,2050931.949,2050998.677,2051065.176,2051132.011,2051198.684,2051265.3,2051331.858,2051398.611,2051465.354,2051532.014,2051598.628"
"97","01IJ2z","dyslexic_children","trôle",0,6,"pseudoword",5,15,889.134999952279,0,"1797769.165,1797835.779,1797902.461,1797969.141,1798035.664,1798102.468,1798169.151,1798235.786,1798302.509,1798369.153,1798435.762,1798502.31,1798569.076,1798635.766","1797802.504,1797869.163,1797935.782,1798002.309,1798069.155,1798135.769,1798202.506,1798269.158,1798335.788,1798402.523,1798469.148,1798535.547,1798602.501"
"98","01IJ2z","dyslexic_children","gaver",1,0,"word",5,0.01,1646.37000000011,1,"2416082.13",""
"99","01IJ2z","dyslexic_children","privrir",0,3,"pseudoword",7,10,1472.70099999988,1,"1808652.299,1808752.419,1808852.384,1808952.395,1809052.409,1809152.139,1809252.241,1809352.413,1809452.363,1809552.407,1809652.098,1809752.38,1809852.374,1809952.37,1810052.379","1808702.415,1808802.415,1808902.389,1809002.428,1809102.38,1809202.392,1809302.412,1809402.393,1809502.402,1809602.387,1809702.299,1809802.389,1809902.386,1810002.362,1810102.394"
"100","01IJ2z","dyslexic_children","occuger",0,6,"pseudoword",7,0.01,1438.652,1,"1896701.348",""
"101","01IJ2z","dyslexic_children","photo",4,0,"word",5,15,445.538000047673,1,"2097248.162,2097314.784,2097381.53,2097447.924,2097514.773,2097581.519,2097648.1","2097281.53,2097348.145,2097414.88,2097481.532,2097548.157,2097614.777,2097681.522"
"102","01IJ2z","dyslexic_children","granb",0,5,"pseudoword",5,0.01,956.235000047833,1,"2164513.965",""
"103","01IJ2z","dyslexic_children","silense",0,4,"pseudoword",7,0.01,777.241000047652,0,"1906967.959",""
"104","01IJ2z","dyslexic_children","égoïste",1,0,"word",7,10,1772.75799999991,0,"2053665.242,2053765.263,2053865.188,2053965.24,2054065.248,2054165.382,2054265.371,2054365.272,2054465.3,2054565.301,2054665.137,2054765.268,2054865.25,2054965.165,2055065.201,2055165.196,2055265.274,2055365.177","2053715.274,2053815.251,2053915.256,2054015.259,2054115.263,2054215.294,2054315.259,2054415.063,2054515.237,2054615.191,2054715.26,2054815.247,2054915.096,2055015.239,2055115.072,2055215.24,2055315.254,2055415.106"
"105","01IJ2z","dyslexic_children","tame",0,6,"pseudoword",4,10,828.600999952294,1,"2127481.199,2127581.202,2127681.199,2127780.961,2127881.2,2127981.197,2128081.191,2128181.191,2128280.916","2127531.193,2127631.186,2127731.185,2127831.2,2127931.196,2128031.193,2128131.198,2128231.185"
"106","01IJ2z","dyslexic_children","résultat",3,0,"word",8,15,1445.62399990461,1,"1752419.476,1752486.209,1752552.99,1752619.638,1752686.283,1752752.983,1752819.652,1752886.267,1752952.804,1753019.653,1753086.252,1753152.968,1753219.656,1753286.258,1753352.978,1753419.498,1753486.23,1753552.869,1753619.647,1753686.256,1753752.954,1753819.437","1752452.889,1752519.648,1752586.263,1752652.933,1752719.608,1752786.269,1752853.076,1752919.471,1752986.271,1753052.988,1753119.658,1753186.265,1753252.991,1753319.643,1753386.277,1753452.786,1753519.568,1753586.263,1753652.956,1753719.631,1753786.147,1753852.725"
"107","01IJ2z","dyslexic_children","enrôler",1,0,"word",7,10,2272.4049999523,0,"1786685.895,1786785.885,1786885.72,1786985.882,1787085.88,1787185.877,1787285.894,1787385.806,1787485.752,1787585.884,1787685.892,1787785.878,1787885.753,1787985.876,1788085.885,1788185.878,1788285.88,1788385.788,1788485.87,1788585.871,1788685.886,1788785.861,1788885.875","1786735.904,1786835.891,1786935.911,1787035.886,1787135.897,1787235.9,1787335.9,1787435.738,1787535.896,1787635.887,1787735.898,1787835.88,1787935.85,1788035.883,1788135.878,1788235.888,1788335.884,1788435.889,1788535.885,1788635.881,1788735.877,1788835.885,1788935.778"
"108","01IJ2z","dyslexic_children","rappeler",4,0,"word",8,15,2340.90099995234,1,"2086714.899,2086781.363,2086848.184,2086914.909,2086981.619,2087048.287,2087114.912,2087181.658,2087248.255,2087314.748,2087381.582,2087448.261,2087514.891,2087581.645,2087648.256,2087714.838,2087781.439,2087848.251,2087914.823,2087981.632,2088048.257,2088114.898,2088181.627,2088248.244,2088314.763,2088381.538,2088448.233,2088514.76,2088581.619,2088648.253,2088714.88,2088781.473,2088848.191,2088914.808,2088981.634,2089048.233","2086748.044,2086814.778,2086881.69,2086948.283,2087014.906,2087081.649,2087148.26,2087214.834,2087281.441,2087348.265,2087414.895,2087481.667,2087548.278,2087614.833,2087681.654,2087748.256,2087814.741,2087881.635,2087948.239,2088014.905,2088081.631,2088148.252,2088214.805,2088281.473,2088348.209,2088414.878,2088481.626,2088548.244,2088614.854,2088681.703,2088748.259,2088814.73,2088881.528,2088948.248,2089014.887"
"109","01IJ2z","dyslexic_children","décoller",2,0,"word",8,0.01,1295.80300000007,1,"1884268.197",""
"110","01IJ2z","dyslexic_children","ruoge",0,1,"pseudoword",5,15,1355.46099990467,1,"1849185.139,1849251.891,1849318.585,1849385.157,1849451.816,1849518.606,1849585.201,1849651.737,1849718.477,1849785.115,1849851.756,1849918.413,1849985.069,1850051.759,1850118.593,1850185.059,1850251.751,1850318.533,1850385.12,1850451.934,1850518.527","1849218.598,1849285.202,1849351.877,1849418.601,1849485.202,1849551.795,1849618.599,1849685.069,1849751.673,1849818.587,1849885.159,1849951.732,1850018.378,1850085.138,1850151.692,1850218.38,1850285.192,1850351.941,1850418.533,1850485.128"
"111","01IJ2z","dyslexic_children","clef",2,0,"word",4,15,1444.83699985687,0,"2280917.063,2280983.499,2281050.305,2281117.125,2281183.707,2281250.329,2281317.108,2281383.71,2281450.327,2281516.858,2281583.702,2281650.335,2281716.935,2281783.698,2281850.404,2281917.089,2281983.552,2282050.299,2282117.058,2282183.698,2282250.308,2282317.085","2280950.31,2281017.084,2281083.71,2281150.341,2281217.063,2281283.729,2281350.342,2281417.102,2281483.683,2281550.316,2281617.097,2281683.703,2281750.411,2281817.1,2281883.712,2281950.301,2282016.828,2282083.667,2282150.298,2282217.081,2282283.733,2282350.301"
"112","01IJ2z","dyslexic_children","boutice",0,4,"pseudoword",7,10,4422.71000004746,1,"2199413.49,2199513.632,2199613.629,2199713.524,2199813.508,2199913.52,2200013.611,2200113.61,2200213.545,2200313.573,2200413.613,2200513.571,2200613.602,2200713.501,2200813.642,2200913.6,2201013.624,2201113.597,2201213.603,2201313.582,2201413.607,2201513.592,2201613.593,2201713.515,2201813.557,2201913.584,2202013.558,2202113.567,2202213.6,2202313.568,2202413.583,2202513.588,2202613.452,2202713.519,2202813.472,2202913.581,2203013.581,2203113.598,2203213.529,2203313.547,2203413.573,2203513.542,2203613.578,2203713.508,2203813.573","2199463.644,2199563.594,2199663.598,2199763.482,2199863.527,2199963.579,2200063.577,2200163.644,2200263.606,2200363.604,2200463.603,2200563.579,2200663.589,2200763.604,2200863.601,2200963.611,2201063.616,2201163.608,2201263.597,2201363.564,2201463.612,2201563.591,2201663.577,2201763.488,2201863.597,2201963.542,2202063.542,2202163.57,2202263.514,2202363.59,2202463.583,2202563.468,2202663.501,2202763.481,2202863.54,2202963.58,2203063.576,2203163.601,2203263.496,2203363.568,2203463.561,2203563.575,2203663.556,2203763.476"
"113","01IJ2z","dyslexic_children","pompe",2,0,"word",5,10,1463.66999999993,1,"1931600.83,1931701.056,1931801.053,1931901.072,1932001.059,1932100.784,1932201.045,1932301.055,1932401.059,1932501.045,1932600.757,1932701.056,1932801.03,1932901.04,1933001.038","1931651.051,1931751.041,1931851.045,1931951.041,1932051.05,1932151.036,1932251.04,1932351.044,1932451.036,1932551.041,1932651.053,1932751.031,1932851.03,1932951.051,1933051.027"
"114","01IJ2z","dyslexic_children","attentre",0,6,"pseudoword",8,15,2371.75299995253,0,"2441582.047,2441648.715,2441715.349,2441781.81,2441848.522,2441915.205,2441981.932,2442048.622,2442115.206,2442182.02,2442248.636,2442315.262,2442382.023,2442448.491,2442515.164,2442581.99,2442648.5,2442715.088,2442781.756,2442848.425,2442915.108,2442981.715,2443048.434,2443115.154,2443181.753,2443248.434,2443315.085,2443381.803,2443448.422,2443515.119,2443581.939,2443648.599,2443715.264,2443781.992,2443848.598,2443915.169","2441615.36,2441683.612,2441748.415,2441815.127,2441882.009,2441948.472,2442015.265,2442082.004,2442148.629,2442215.268,2442282.021,2442348.626,2442415.257,2442481.784,2442548.611,2442615.275,2442681.816,2442748.484,2442815.094,2442881.761,2442948.442,2443015.11,2443081.816,2443148.412,2443215.092,2443281.763,2443348.438,2443415.077,2443481.781,2443548.553,2443615.253,2443682.012,2443748.605,2443815.201,2443881.994,2443948.555"
